PlateName	PlateID	wellLocation	ReagentClass	ReagentID	PCA01	PCA02	PCA03	PCA04	PCA05	PCA06	PCA07	DistanceScore	pvalue	PercentageMissingPerRecord	V1	AreaShapeSpatialMoment23C	Compound	IRstatut	Wellnumber	XPlate	Concentration	Category	XsplitColumn	Raw_AreaShapeAreaC
3	1	h03	NEGATIVE	DMSO	0.150962281990027	-0.863700552170496	0.533269764921552	-1.03108054810214	-0.641327511249332	-0.121770763276982	0.444567561761882	0.805370399647691	3.55358702147365e-67	0	494	993668193933652352	DMSO	+ IR	H03	AstroD-IR-3uM-plate1	3uM	NEG	AstroD-IR-3uM-plate1	89499.125
1	1	h16	SAMPLE	Fruquintinib	-0.717052457529283	1.00941130502958	1.93029154629153	-0.384830183482291	-0.398659394146004	0.767772944779117	0.164186460490871	0.802997026078631	1.11455882303807e-66	0	158	1010717591495576064	Fruquintinib	+ IR	H16	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	111970.235294118
1	1	m16	SAMPLE	Genistein	0.350785431397187	-0.220268713879572	0.13928691711614	0.550073687463367	-0.146437563955677	0.579126843657034	1.12574947393521	0.801980058692272	1.81477511803714e-66	0	163	947716085468420736	Genistein	+ IR	M16	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	90033.641025641
4	1	d08	SAMPLE	Nelarabine	0.93400745549274	1.53938255389785	0.68726767707001	-1.45477987936175	-0.0862373725462678	-1.40471473153357	0.771656969593391	0.800052895878865	4.56813921872093e-66	0	629	1101128451514592768	Nelarabine	+ IR	D08	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	102528.619047619
2	1	d03	NEGATIVE	DMSO	0.278093501169984	0.132581528599671	2.54994125235633	0.422005146101416	-0.628140357137076	1.16782195360912	-0.227000867092543	0.799718947373215	5.35156266875328e-66	0	201	1080157712176752768	DMSO	+ IR	D03	AstroD-IR-1uM-plate2	1uM	NEG	AstroD-IR-1uM-plate2	96891.0714285714
2	1	l12	SAMPLE	Rifampicin	-0.490168241103605	-0.938820643795203	0.375077755005101	1.37406735075412	-1.08331157501956	0.312196383583781	-1.5405197203367	0.797094706393977	1.87232293147598e-65	0	308	674218259846502016	Rifampicin	+ IR	L12	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	101265.710526316
1	1	c19	NEGATIVE	DMSO	-0.316923384250264	-0.540054708436216	3.21752752955225	-1.23122576960417	-0.841410775178146	1.17776392158715	-0.437639628858606	0.796206253270508	2.85440393716643e-65	0	107	4173942426352402944	DMSO	+ IR	C19	AstroD-IR-1uM-plate1	1uM	NEG	AstroD-IR-1uM-plate1	124426.4
1	1	g03	NEGATIVE	DMSO	-0.619362905793801	-0.0237417140929439	1.07551542804805	-1.25010706302093	-1.09171324675136	-0.830330416041015	0.438101205260597	0.793017221469072	1.29589161768395e-64	0	114	2256309325016308224	DMSO	+ IR	G03	AstroD-IR-1uM-plate1	1uM	NEG	AstroD-IR-1uM-plate1	116509.739130435
2	1	m03	SAMPLE	Erbstatin analog	-0.982549151689889	1.06051131995348	0.0820313465104704	0.812579149468663	-0.547312930172019	0.516979766052289	-1.28735840374509	0.792748376034828	1.46939563683529e-64	0	216	427058765593700288	Erbstatin analog	+ IR	M03	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	88476.8387096774
1	1	n16	SAMPLE	Gilteritinib	1.47098415972308	0.273556826122301	-0.822538737989359	-0.599090063512679	0.0748978553952951	-0.623976337002646	-1.74534706730603	0.791773740612095	2.32635214174822e-64	0	164	381349955929026176	Gilteritinib	+ IR	N16	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	66973.2790697674
3	1	g07	SAMPLE	Arctigenin	0.667937293669367	0.645320727201218	-0.748998006390257	-0.200331406219838	0.269412806364067	-1.06145496820441	0.724307864100876	0.789552486166245	6.62474510765027e-64	0	412	622055009529172992	Arctigenin	+ IR	G07	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	77258.2272727273
1	1	d18	SAMPLE	Icotinib	0.0560434989392411	-1.1420397140811	0.978044934949686	-1.27333832475137	-0.587841815302137	0.235299582264362	0.365393553258492	0.789375416518432	7.18890645222497e-64	0	177	3825667571926922752	Icotinib	+ IR	D18	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	99789.5909090909
1	1	l14	SAMPLE	EPZ6438	0.385733546472616	1.02659046862223	2.25078946199262	0.531333008927653	0.224029986221989	1.42135563094061	-0.411392081019832	0.788879780904956	9.06273927331637e-64	0	136	410973900213767424	EPZ6438	+ IR	L14	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	94618.3571428571
3	1	d10	SAMPLE	Catharanthine	-0.670353722405194	1.27417140538159	-0.13806183073608	-0.781152242466472	0.0113467284565047	-0.545791967238299	1.42596098842382	0.788298586285457	1.18916565480338e-63	0	445	968917717511401344	Catharanthine	+ IR	D10	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	95129
4	1	h06	SAMPLE	Lonidamine	0.275225203077996	0.0781019376080769	0.871534527719286	-1.29135808199424	-0.652251064073715	-1.00531208714976	-0.0349677120052905	0.785879724111607	3.69262021840191e-63	0	610	1723268022611589120	Lonidamine	+ IR	H06	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	114947.642857143
3	1	e06	SAMPLE	AICAR (Acadesine)	-0.0421790652761749	1.75202673918246	0.404620705124682	-1.13043300987793	0.0963490858362588	-1.32029754345481	1.27295303958443	0.785585614405047	4.23061272266021e-63	0	399	4002038513330736640	AICAR (Acadesine)	+ IR	E06	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	111355.973684211
3	1	k12	SAMPLE	Decitabine	0.00496801469738472	-1.58740767389448	0.744251085927708	-0.640374150311034	-1.82647351221132	0.355779146827446	-1.15328407190976	0.784344954618531	7.54344045881082e-63	0	476	1416522104035789568	Decitabine	+ IR	K12	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	125477.181818182
2	1	m14	SAMPLE	Tanshinone I	1.27517072602022	-0.824011131962514	-1.82394495066702	1.93839239046305	-0.103461311866952	-0.226233418729267	-0.850042287579834	0.78297948602293	1.42389657481813e-62	0	334	1234604243241969408	Tanshinone I	+ IR	M14	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	68828.4545454545
3	1	f11	SAMPLE	Clofarabine	-0.130355913177604	0.177310397742893	0.114059733276666	-1.06809191571101	-0.120242058979923	1.32057538420141	0.223635530260185	0.782621921998136	1.67918145143528e-62	0	458	849333077924231424	Clofarabine	+ IR	F11	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	87384.7692307692
3	1	e16	SAMPLE	Flutamide	-0.691004785311306	0.771102061142227	-0.792212482134973	0.00542518103721689	-0.465540916803976	-0.251723949419609	-0.71053703212329	0.782428598017304	1.83431898785119e-62	0	532	1046079764980511744	Flutamide	+ IR	E16	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	99034.6060606061
3	1	e07	SAMPLE	Apigenin	-0.660206976101032	0.86571217384083	-0.258982470501646	-1.06070365019762	-0.31647541645083	-1.2646283914423	1.28105169764383	0.78223032275421	2.00835924129895e-62	0	410	1331571729563816960	Apigenin	+ IR	E07	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	109214.071428571
3	1	e05	SAMPLE	2-Methoxyestradiol	0.690345618995265	1.23530587211229	-1.01056801559296	1.97748246894092	0.738672213801022	0.881592750530345	2.15308533602023	0.780061057987024	5.49236942712036e-62	0	387	514903292190443392	2-Methoxyestradiol	+ IR	E05	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	74857.6315789474
1	1	c03	NEGATIVE	DMSO	-0.282198193003729	2.01713928850427	0.221562513262945	0.282937221225328	-0.154854113668402	0.231727845451998	-0.663911140802	0.779798397067552	6.19343746343166e-62	0	106	883647378449756288	DMSO	+ IR	C03	AstroD-IR-1uM-plate1	1uM	NEG	AstroD-IR-1uM-plate1	94547.5588235294
1	1	n08	SAMPLE	Busulfan	-0.096039536711715	-0.957858851618068	-0.36394182253982	-0.189834586249979	-1.12527982734027	-0.236243920226622	-2.43771759704137	0.779536942280335	6.97973749003223e-62	0	52	462563025718554048	Busulfan	+ IR	N08	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	98973.5428571429
2	1	i05	SAMPLE	Larotrectinib	-0.456500995334172	1.24831559252793	0.678985526210845	-0.569758116114401	-0.741609978459499	-0.464647330862099	0.0755220384495783	0.778936146457238	9.20346088806122e-62	0	224	1491622011106493696	Larotrectinib	+ IR	I05	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	99055.9807692308
3	1	e04	SAMPLE	TYRPHOSTIN-9	0.842006781796012	-0.81566397779014	-0.393775136849799	0.562924985692204	-0.153038833367847	0.112594324664068	1.99991522231268	0.778408533238789	1.17286337224748e-61	0	569	575439316568584576	TYRPHOSTIN-9	+ IR	E04	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	76236.8070175439
1	1	d10	SAMPLE	Catharanthine	-1.0154380267807	0.567908396611611	0.136014812826081	-1.638479545371	-0.493766650040405	0.0421978973452246	0.253453430537397	0.777704263048679	1.62140451901681e-61	0	65	4252827996342184448	Catharanthine	+ IR	D10	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	114178.972222222
4	1	n14	SAMPLE	Tazarotene	-0.948586315713518	0.858366709272189	1.17016669738946	-1.24029920488088	-0.594661155401433	1.01481102731126	-1.09699671604747	0.776033566516586	3.49812629059491e-61	0	710	1445590983648677120	Tazarotene	+ IR	N14	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	113448.885714286
1	1	i12	SAMPLE	Dasatinib monohydrate	3.12101598889254	2.14986656583303	-3.0021034778271	-1.20651482462541	1.40322626999817	0.283993245137358	1.87571150815313	0.77251188902405	1.75983070967468e-60	0	95	127261926427203824	Dasatinib monohydrate	+ IR	I12	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	44002.0769230769
2	1	i04	SAMPLE	Ro31-8220 mesylate	1.00296891387323	1.38209772007482	0.0378095737188343	0.437662094522123	0.338025223068946	-0.514390943195418	0.463098538006545	0.771541019848278	2.73942716131607e-60	0	310	1031134574917244800	Ro31-8220 mesylate	+ IR	I04	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	77040.4146341463
1	1	j09	SAMPLE	Capecitabine	-0.399154138486122	0.41692964102847	0.123058813928504	-0.0249421929896142	-0.0284933950903371	0.812191655982918	0.244158330349413	0.770783705150376	3.8654609542559e-60	0	60	441187720598811712	Capecitabine	+ IR	J09	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	85931.4615384615
4	1	k12	SAMPLE	Ribociclib	0.406273592421231	1.0292094363533	-1.34819636000765	1.14739755371691	0.210823206630424	1.32398599221719	-1.17810723829241	0.766104816378137	3.23943335253512e-59	0	680	415216954722997312	Ribociclib	+ IR	K12	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	64716.8823529412
2	1	j14	SAMPLE	Talazoparib	1.58061784128647	-0.879489207705242	-0.531256173744031	-1.08050858589908	-0.253307470793087	-0.563233183921598	-1.03810195987241	0.765016065938981	5.29319598611589e-59	0	331	855572274371045376	Talazoparib	+ IR	J14	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	74073.6956521739
1	1	c05	SAMPLE	(S)-crizotinib	0.762092547630717	0.878178862200631	-0.252022701853314	-0.420100300492972	-0.0289505357667639	-0.619225539888395	-1.03700071057431	0.764611773230848	6.34403477915378e-59	0	4	2061352292057493760	(S)-crizotinib	+ IR	C05	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	85379.1351351351
1	1	l10	SAMPLE	Chloropyramine hydrochloride	0.845853314598705	1.10679804144848	0.859243753249207	-0.0570507145810666	-0.623118097476249	-1.36496591497967	-0.212699680042674	0.764476863096538	6.73184096775578e-59	0	73	2775351689863951872	Chloropyramine hydrochloride	+ IR	L10	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	95974.8780487805
3	1	k15	SAMPLE	Fludarabine	0.695995934943049	0.406500669190926	-0.5250035410537	-0.589456237335432	-0.230731509631313	-0.525876295937212	-1.15596727457651	0.764386357170507	7.00146975112119e-59	0	526	242403289301657632	Fludarabine	+ IR	K15	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	76308.0731707317
3	1	j15	SAMPLE	Floxuridine	0.547329609224966	1.36897720282885	0.758007173537468	-0.343178127725034	-0.00187782183807665	-0.366740148340705	-0.403735306476697	0.761823087455483	2.21862210275684e-58	0	525	1631809499722229760	Floxuridine	+ IR	J15	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	88916.3181818182
2	1	j09	SAMPLE	Oxaliplatin	0.876964058256849	0.311179038239207	-0.859605431715396	-0.363252729167162	-0.223265792924911	-1.20998579524586	-0.255573341907219	0.761139116433471	3.01202664484345e-58	0	270	2254954972272286976	Oxaliplatin	+ IR	J09	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	85135.2058823529
2	1	f03	NEGATIVE	DMSO	0.592818182446078	-1.0935835454129	0.0816939810378798	1.20679077750953	-1.01308246610842	-0.91769639502637	-0.272484623441203	0.758943163663756	8.04671672968627e-58	0	205	422859581233353792	DMSO	+ IR	F03	AstroD-IR-1uM-plate2	1uM	NEG	AstroD-IR-1uM-plate2	93803.7666666667
1	1	l18	SAMPLE	Isoliquiritigenin	-0.94319030400149	-0.302667440721448	0.995600533714933	0.250676789166189	-1.10519742953145	1.17811167767462	-0.919726451803838	0.75862617119531	9.25759096768844e-58	0	185	1890551142622208256	Isoliquiritigenin	+ IR	L18	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	114787.068181818
1	1	i19	NEGATIVE	DMSO	-0.759763377728174	-1.02925388415584	0.727968569076113	-1.78743270365062	-0.950635278436878	0.228561512727556	-0.0741357692636351	0.758236313248866	1.1002337285032e-57	0	118	10077531987223132160	DMSO	+ IR	I19	AstroD-IR-1uM-plate1	1uM	NEG	AstroD-IR-1uM-plate1	104992
2	1	h07	SAMPLE	Mifepristone	1.20560510408839	-0.95647191080599	-0.619858059075027	-1.5630682062751	-0.230200368579308	0.578973350850951	-1.57368834964211	0.757064797532422	1.85309056963202e-57	0	245	406019934843770944	Mifepristone	+ IR	H07	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	68379.1034482759
1	1	l06	SAMPLE	Anethole trithione	-0.37766777078623	1.32104509585486	1.21606771842211	-0.676429392540316	0.0852497604182251	0.88572298823149	0.598727061131802	0.754997872680079	4.64261368888679e-57	0	25	2375126744827101184	Anethole trithione	+ IR	L06	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	106684.487179487
4	1	j08	SAMPLE	Nilutamide	0.569731182310887	-0.00952484772642666	0.0340403048114983	-0.981335318576209	-0.181244008874625	-0.266261626656351	0.072459991442573	0.754688418554203	5.31829605491895e-57	0	635	711850902984676736	Nilutamide	+ IR	J08	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	85427.8333333333
3	1	e10	SAMPLE	Cediranib	1.59868817675122	1.53616756602492	-1.08011666132214	0.0593033857499739	0.991339626983012	0.617556830397576	0.138956064035179	0.754562788850061	5.6145238512669e-57	0	446	63675436143854128	Cediranib	+ IR	E10	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	50036.3170731707
1	1	m18	SAMPLE	Isotretinoin	-0.00430829831654661	-1.63397969735469	-0.42706598170256	-0.6276545836149	-0.44092851732969	2.13909906148914	0.464624306632045	0.75449202870844	5.78457233335313e-57	0	186	3219664119815295488	Isotretinoin	+ IR	M18	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	79243.4146341463
1	1	i03	NEGATIVE	DMSO	-0.624239662284332	0.193692582661132	0.167649130469469	-1.98525732116985	0.440278666679129	4.3938172788534	-1.46828230813495	0.751063688194694	2.6337211784986e-56	0	117	705475480153096832	DMSO	+ IR	I03	AstroD-IR-1uM-plate1	1uM	NEG	AstroD-IR-1uM-plate1	72758.0434782609
3	1	c14	SAMPLE	Embelin	-0.293279745116565	1.12040041872741	0.578577170900669	-0.205868218286046	-0.664367746257877	-1.47357831125947	0.304644201095205	0.749941733396005	4.31209413086501e-56	0	506	2500654903195690496	Embelin	+ IR	C14	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	119299.833333333
4	1	g04	SAMPLE	Erbstatin analog	0.863448149238182	1.51791285129844	-1.01386143523087	1.39915992982101	0.345728876912705	0.115412500297325	-0.305245263612386	0.748457745746281	8.26933607513424e-56	0	592	74675363671740288	Erbstatin analog	+ IR	G04	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	70050.5
3	1	h08	SAMPLE	Bicalutamide	-0.185263335575268	0.795131424195554	0.405338231604971	-0.384712331320504	-0.127600471321616	-0.58756011645341	1.70269153123607	0.747131213253923	1.47758367691785e-55	0	425	1037822599415404544	Bicalutamide	+ IR	H08	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	108185.775
2	1	k13	SAMPLE	Silibinin	0.390970157499401	0.0782841501812837	-0.739148902955566	-1.3090083651346	-0.423621385828481	-0.461965396693669	0.28089721795943	0.745629124584955	2.846901766678e-55	0	323	1230575357597852160	Silibinin	+ IR	K13	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	96884.282051282
1	1	j06	SAMPLE	Amsacrine	1.17992047888645	0.435589020625517	-0.449014042865378	-0.276813735289492	0.361476950771304	-0.0834317294408827	-0.0348337529743964	0.743080804063134	8.63608953087578e-55	0	23	386598987036118912	Amsacrine	+ IR	J06	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	79133.5
4	1	d03	NEGATIVE	DMSO	-0.587238551157198	-0.411169688785479	-0.508111966948555	-2.51145998717842	-1.02205265538511	0.891247638938103	-0.44002805601977	0.742283150960699	1.21971555722937e-54	0	579	1141352246169777024	DMSO	+ IR	D03	AstroD-IR-3uM-plate2	3uM	NEG	AstroD-IR-3uM-plate2	102768.125
2	1	j10	SAMPLE	Pentamidine isethionate	-0.165511524317728	0.165102175760958	-0.856983426911858	0.120865496593921	-0.0296671935069796	1.87124151307086	-0.29218017551341	0.739488234601449	4.08933871912539e-54	0	282	302690622220327424	Pentamidine isethionate	+ IR	J10	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	77112.5454545455
1	1	n05	SAMPLE	Acalabrutinib	-0.12901098226879	0.562278058006645	0.413068981137656	-0.327771503349914	-0.73185449521222	-0.780689783332523	-0.754149034081012	0.732940706182799	6.8094960745213e-53	0	15	730222661011794944	Acalabrutinib	+ IR	N05	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	106842.029411765
3	1	f09	SAMPLE	Cabozantinib Malate	-0.439076069097833	-0.328068300746941	0.572899267934471	0.361509620946968	-1.26164456236545	-0.62778092672979	-0.0744709985284749	0.732562767220352	7.989995725874e-53	0	436	871342763271302912	Cabozantinib Malate	+ IR	F09	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	110599.081081081
4	1	f05	SAMPLE	Jaceosidin	0.615382633381275	0.561192545157676	-0.345641142039138	-0.845239729072883	-0.294471387578248	-0.859615792185721	0.580029272711676	0.732169179484851	9.43693495389561e-53	0	596	755847239870575232	Jaceosidin	+ IR	F05	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	95254.6
4	1	g17	SAMPLE	Uracil	0.47511881338381	1.4976250731605	-0.659043257254021	0.361541638609335	-0.0813845932742866	-0.752203978351307	0.78251464322917	0.731156443763898	1.45092685621729e-52	0	741	582072986820703360	Uracil	+ IR	G17	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	93873.5625
3	1	i04	SAMPLE	Ro31-8220 mesylate	0.64594437276539	1.28247561249871	-0.818234105293325	1.18084264559403	0.0962082647315927	-0.698494331419719	0.451124147534279	0.730872876541213	1.634592521393e-52	0	567	155118855390831456	Ro31-8220 mesylate	+ IR	I04	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	69055.45
1	1	h12	SAMPLE	Dasatinib	2.9504298407412	1.08034617942882	-2.68879575451137	-2.76000432671905	1.15037586243915	0.5253858007025	1.38365137216145	0.729811451293568	2.56312343709699e-52	0	94	315056298228414144	Dasatinib	+ IR	H12	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	45254.2647058823
4	1	n08	SAMPLE	Nintedanib Ethanesulfonate Salt	-0.501451202015907	-0.43511035233488	0.0595058039952855	1.01723853884857	-0.95205004141893	0.596036656215861	-0.0752677548853565	0.728281297350295	4.89815460861595e-52	0	638	830976490250979200	Nintedanib Ethanesulfonate Salt	+ IR	N08	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	88234.9032258065
4	1	e17	SAMPLE	Ubenimex	-0.0980867962820557	0.230186131661285	0.628982980541326	-0.676142345188017	-0.519146977689591	-0.58065795651214	-0.51930701750041	0.727834630232341	5.90901832008911e-52	0	739	554406627317571904	Ubenimex	+ IR	E17	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	92577.9714285714
1	1	e19	NEGATIVE	DMSO	-0.148677376382199	-0.0185048401053568	1.28865765055253	-0.430445393231957	-0.756046656616833	-0.0103919157651525	0.675348856602213	0.727697353797357	6.25292177233932e-52	0	111	6966390234294020096	DMSO	+ IR	E19	AstroD-IR-1uM-plate1	1uM	NEG	AstroD-IR-1uM-plate1	121900.7
4	1	n05	SAMPLE	Lenalidomide	-1.04047586468946	0.928032327130716	1.1962286434992	-0.551475387694572	-1.09544927000735	-0.523690146626215	-1.14456770425027	0.722667243373321	5.19631116443801e-51	0	604	2755377501161588736	Lenalidomide	+ IR	N05	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	115608.578947368
2	1	i08	SAMPLE	Nilotinib	-0.341366152011495	0.122520058066085	0.843220505222053	0.031515695509455	-0.686864347622033	0.31190442060776	-0.432194755462039	0.721505069085278	8.4420381688945e-51	0	257	887231409268884608	Nilotinib	+ IR	I08	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	100831.647058824
3	1	l12	SAMPLE	Desmopressin	-0.0502978513005251	0.796696571332336	-0.392377631691766	-1.45694422414466	-0.487790164043886	-0.24118094546703	-1.21021593406705	0.720948726755491	1.06372720478007e-50	0	477	1521478347309568512	Desmopressin	+ IR	L12	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	86706.2571428571
1	1	h03	NEGATIVE	DMSO	-0.287749684508609	0.985775959389534	0.486677211254545	-0.713561981904294	-0.299327111294025	-0.118814807176603	-0.42639881459281	0.7178249958885	3.90473321040187e-50	0	115	2900875447520770560	DMSO	+ IR	H03	AstroD-IR-1uM-plate1	1uM	NEG	AstroD-IR-1uM-plate1	105977.966666667
3	1	e08	SAMPLE	Bestatin hydrochloride	0.353866585202782	0.554675613683684	-0.727700394198868	-0.310120531144062	-0.0121187478427466	-1.00333021897011	0.725918410602413	0.717694079841159	4.11675806122252e-50	0	422	519519920355223872	Bestatin hydrochloride	+ IR	E08	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	74635.9230769231
2	1	k09	SAMPLE	Paclitaxel	1.31916370545515	-0.120271688642511	0.121607759549288	2.4568445115661	0.204342217239948	1.17645471771984	-0.407415696304036	0.715670524038008	9.51350299272236e-50	0	271	381347545494132736	Paclitaxel	+ IR	K09	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	79581.4166666667
1	1	i10	SAMPLE	Cepharanthine	1.23892623101772	1.15571480104019	-1.17083081019397	0.632177517555531	0.352772323370011	0.518403916129427	0.833102190305512	0.714810380596471	1.35574506435746e-49	0	70	286660312784507968	Cepharanthine	+ IR	I10	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	76947.0256410256
3	1	i03	NEGATIVE	DMSO	-0.518894968536039	0.505615638073862	0.712882576536954	-0.475915520358291	-1.05237080445688	-1.50762180270048	1.40773738454298	0.713898179542946	1.97285814298367e-49	0	496	1607488276137657088	DMSO	+ IR	I03	AstroD-IR-3uM-plate1	3uM	NEG	AstroD-IR-3uM-plate1	123810.8
4	1	f08	SAMPLE	Neticonazole Hydrochloride	-0.306912040621171	0.1478132081812	0.176862524841726	-0.478240334929593	-0.580768556206713	-0.684516294216159	-0.947122472344055	0.712476827267912	3.5380137854773e-49	0	631	1494241119365401344	Neticonazole Hydrochloride	+ IR	F08	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	101516.322580645
2	1	k05	SAMPLE	L-Cycloserine	-0.215867454028457	1.04324681420604	-1.40242508088694	-0.534053386626058	-0.327014406142227	-0.215816368113076	-0.182893788657519	0.710542060727892	7.81987174653071e-49	0	221	487070788998065280	L-Cycloserine	+ IR	K05	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	84205.1578947368
3	1	k10	SAMPLE	Chloroambucil	-0.617964315346383	-0.0645530940073171	-0.535865716692206	-0.571088443167695	-0.492262379545316	-0.564176461386844	0.176685943715366	0.706189644379631	4.61612021633771e-48	0	451	623304725766199808	Chloroambucil	+ IR	K10	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	102247.108108108
1	1	h18	SAMPLE	Imatinib Mesylate	0.0877917736402221	-0.251895606113736	-0.816847360928378	-0.723669307455774	-0.478808988802893	-0.709353079416294	-0.10247548003316	0.701945859867426	2.57024718918336e-47	0	181	882502090389950336	Imatinib Mesylate	+ IR	H18	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	94372.6279069767
2	1	d09	SAMPLE	Noscapine hydrochloride	0.77223712592582	1.87765431799587	0.554823169950547	-0.653505227888525	0.244286986405601	0.550510083320344	-0.354702997579613	0.701419734051022	3.17270651736114e-47	0	264	858160389257136640	Noscapine hydrochloride	+ IR	D09	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	98346.4444444444
4	1	m15	SAMPLE	Tivozanib	-0.016726862973899	1.89505136709793	0.311150704106102	-0.351801534812004	-0.104415266850005	-0.289035799279373	0.585922703597472	0.698953876140235	8.53564586153752e-47	0	721	305312884677210816	Tivozanib	+ IR	M15	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	78715.2285714286
