PlateName	PlateID	wellLocation	ReagentClass	ReagentID	PCA01	PCA02	PCA03	PCA04	PCA05	PCA06	PCA07	PCA08	PCA09	DistanceScore	pvalue	PercentageMissingPerRecord	V1	Compound	IRstatut	Wellnumber	XPlate	Concentration	Category	XsplitColumn	Raw_AreaShapeAreaC
3	1	d17	SAMPLE	Glycyrrhizin	-0.0199752310958208	1.61421320912325	0.212555814892766	0.841588146458639	1.42352383052588	-0.229246675247622	-1.05719285735911	1.58514668316804	0.309052816355395	0.778613069507526	1.37751772205909e-09	0	548	Glycyrrhizin	+ IR	D17	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	63513.0508474576
1	1	m12	SAMPLE	Dexamethason acetate	-1.38904624108752	0.525391563684177	-0.445019136175127	-0.331981299106367	0.612315540986391	-0.407556592849571	0.617748812595597	-0.338273930870635	-1.05332992908556	0.778007104023797	1.43166947620279e-09	0	101	Dexamethason acetate	+ IR	M12	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	67721.8904109589
3	1	h18	SAMPLE	Imatinib Mesylate	-0.244374729297583	1.05951066866809	0.86660125918959	-0.435717719105845	-0.202021218846416	-0.0555968962027998	1.19786978179308	0.13858840406109	0.527089877818391	0.777811160506056	1.44795109918232e-09	0	563	Imatinib Mesylate	+ IR	H18	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	62384.2972972973
2	1	m15	SAMPLE	Tivozanib	-2.13369096684597	1.43161134385873	0.0280580439481524	-0.274179095903703	1.36997193707356	0.0230965803385422	0.634052214831464	-0.744767530045625	-0.422233737267108	0.776186635154496	1.60986143977785e-09	0	352	Tivozanib	+ IR	M15	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	75582.2469135803
4	1	h19	NEGATIVE	DMSO	-0.132411899504195	-0.110988030535306	0.513868887352469	-0.0875793618225006	-0.178597085641685	-0.930249094377292	-0.367006969762352	-1.15074183816469	1.11345948482125	0.775417400970012	1.6910388305868e-09	0	594	DMSO	+ IR	H19	AstroF-IR-3uM-plate2	3uM	NEG	AstroF-IR-3uM-plate2	63527.5689655172
4	1	n09	SAMPLE	Palbociclib hydrochloride	-0.707426761348765	-0.735078742423255	-0.0416479668216631	0.275333922973005	-0.498247167985328	-0.253324816371373	-0.806911960839587	-0.785008968204485	0.597912294898582	0.775192228356401	1.71349274385322e-09	0	657	Palbociclib hydrochloride	+ IR	N09	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	56198.8405797101
2	1	m14	SAMPLE	Tanshinone I	-0.417164729916827	-1.63470847336716	-0.820514890846558	3.2969933338289	-1.68029665930036	1.37990550194242	1.78301903582281	0.576524685167	0.927876818545043	0.774970277024269	1.73587028273988e-09	0	340	Tanshinone I	+ IR	M14	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	51580.1111111111
3	1	g06	SAMPLE	Alpelisib	-0.190861755566642	0.727970272029955	-0.352990427887464	-0.718193717964721	0.558487681602369	-0.659881596975347	-0.12459804903236	-1.14847100139469	-0.0141351756740701	0.77403769330434	1.84297517079973e-09	0	407	Alpelisib	+ IR	G06	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	59961.0666666667
3	1	j07	SAMPLE	Baricitinib	-1.31668798449825	-0.80313629273295	-0.199118701924735	-0.583671771100488	-1.05020268714843	-0.743227211163449	-2.28094113143346	-0.516390537059856	-0.800222918053736	0.773635276210997	1.88934326096331e-09	0	422	Baricitinib	+ IR	J07	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	59156.94
2	1	d05	SAMPLE	Ixabepilone	0.118197324133268	0.340796153848449	-1.22756627914044	1.64192775956044	-0.799230400201422	-0.291515084300562	-0.375162925159696	0.632595371589513	0.292465067418565	0.773158900836388	1.94630497905885e-09	0	222	Ixabepilone	+ IR	D05	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	49733.511627907
3	1	m06	SAMPLE	Anlotinib	0.809840706601728	0.82350385225181	-1.9828595787126	1.79743615800608	0.174566275672333	0.574969792449328	2.90405601736146	0.344167800677095	1.70110879913265	0.772688337984902	2.0041710839707e-09	0	413	Anlotinib	+ IR	M06	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	38690.0722891566
2	1	m17	SAMPLE	Vinblastine sulfate	1.35822657493639	1.70953036011396	-1.59410462901746	2.2691699495784	0.377533111904606	-0.414915510702326	2.08521643220211	-1.64589543245018	1.89852664524962	0.772132425683043	2.07532386741963e-09	0	377	Vinblastine sulfate	+ IR	M17	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	40568.8823529412
3	1	k07	SAMPLE	Batyl alcohol	-1.75415848840513	0.5859378283162	0.361908255271662	0.695329360028067	1.67963339859836	-0.372721174335139	0.322229442050734	-0.607684252240742	-0.0263265092738606	0.771792015381357	2.11872698964507e-09	0	423	Batyl alcohol	+ IR	K07	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	75890.4788732394
3	1	g16	SAMPLE	Fosbretabulin Disodium	1.80186630416669	2.08650802375696	-1.57183160373469	1.32915606558188	0.555198761678787	-0.934731770467219	1.92112081924143	-0.789358481562578	1.99169888079533	0.769767003094974	2.41561930439184e-09	0	540	Fosbretabulin Disodium	+ IR	G16	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	37074
2	1	d16	SAMPLE	Topotecan hydrochloride	1.15246323872615	0.727051015087925	-2.00214365731224	1.64049028149749	0.626972856580427	1.0166578752957	1.04533372996935	2.16564410949015	0.820764592493759	0.769324747307744	2.48241257493593e-09	0	355	Topotecan hydrochloride	+ IR	D16	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	39801.756097561
3	1	l06	SAMPLE	Anethole trithione	-1.25215213442187	1.06645262620274	0.268267011920056	-0.232839957973957	0.290420511122095	-0.207799392450197	1.33227000973994	-2.60476014458667	-0.428230047907771	0.769169420001222	2.50358990424989e-09	0	412	Anethole trithione	+ IR	L06	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	70982.8021978022
4	1	n17	SAMPLE	Vinorelbine Tartrate	1.45750449982634	-0.441294161314555	-1.23233213382559	1.85978333452169	1.5834612740828	-0.227755576361028	-0.21580328997251	-3.16318555406373	4.30463128046282	0.768353420108069	2.63634357562726e-09	0	757	Vinorelbine Tartrate	+ IR	N17	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	39787.698630137
1	1	g18	SAMPLE	Imatinib	0.679972993249258	1.62414240082082	0.370725875625769	-0.418870220035504	-0.466877607181543	-0.345955683206261	1.45887874251372	1.27916119685913	-0.0995358539712239	0.764158802212562	3.45794571714909e-09	0	183	Imatinib	+ IR	G18	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	64287.75
3	1	j15	SAMPLE	Floxuridine	-1.15118251566482	0.895968009741497	1.23105361989336	0.0118367085098747	0.40887226734266	0.329628333070716	0.358702331670732	0.146280296599205	-0.199971727987728	0.761049315004477	4.22093053645336e-09	0	531	Floxuridine	+ IR	J15	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	80620.0704225352
4	1	j10	SAMPLE	Pentamidine isethionate	0.431151458141227	0.330382077500947	0.0946408757299367	0.0987522765905276	-0.733988438774647	-0.0966082116558037	-0.950265770218851	-0.899648845205509	0.264286962224084	0.761006634710758	4.22556548563473e-09	0	664	Pentamidine isethionate	+ IR	J10	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	58047.472972973
1	1	m18	SAMPLE	Isotretinoin	0.578661704050772	0.881047683710473	0.818902877131631	-0.85657837575688	0.978562312427182	0.320543862636037	-0.368151015401189	-0.783574270097294	0.311258952552263	0.760220059897222	4.43788347071105e-09	0	189	Isotretinoin	+ IR	M18	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	69237.2258064516
3	1	e11	SAMPLE	Clioquinol	0.737875946272501	-0.77390947493979	-0.517045696147444	1.75711871825782	-1.33204665227768	1.37432393069202	1.30376507519519	1.4474602102804	2.96602779819795	0.759624479191823	4.60366550266097e-09	0	465	Clioquinol	+ IR	E11	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	49647.1014492754
1	1	h14	SAMPLE	Entrectinib	0.739467340694604	0.528948211164424	-0.70878487179484	-1.23434677315619	-1.58250471723334	-0.506594404107007	0.512582751316247	0.714063814584915	-0.186221844046819	0.758710005768618	4.87427828156559e-09	0	134	Entrectinib	+ IR	H14	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	48104.0307692308
4	1	n03	SAMPLE	Rottlerin	1.55993691700773	-1.19069817738849	-2.72983266309511	0.116778602109457	-1.1975350811702	2.10536956958451	1.361672186666	0.105251625069298	3.8660289175071	0.752153103940136	7.39565929001768e-09	0	698	Rottlerin	+ IR	N03	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	16087.5384615385
2	1	k16	SAMPLE	Tranylcypromine (2-PCPA) hydrochloride	-0.893862019546086	-0.534859268596564	-0.707147680345248	-1.29904834388298	0.938074010182398	-0.45277829990089	-0.0817507482842272	-0.576687534007852	1.01934732871024	0.751856625864894	7.52373523735876e-09	0	361	Tranylcypromine (2-PCPA) hydrochloride	+ IR	K16	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	55248.3676470588
1	1	g09	SAMPLE	Calcitriol	-1.43192124415363	0.224476970220926	0.217903837394973	0.556139389011336	-0.262168765518053	-0.152323914292273	-0.298990861131183	-0.440629206475874	0.890051134620929	0.751681069451255	7.59551730531395e-09	0	59	Calcitriol	+ IR	G09	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	71573.7075471698
2	1	k03	SAMPLE	TYRPHOSTIN-9	1.67530642159539	-1.736479802572	-1.86013441517416	0.583816775683515	-2.1535723243785	1.64102155082097	-1.6304477211051	-0.128322195392327	-0.665222906351737	0.751366269609084	7.73594978533608e-09	0	368	TYRPHOSTIN-9	+ IR	K03	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	34767.3424657534
3	1	i06	SAMPLE	Aminoglutethimide	-0.719449497669359	1.06751012120313	0.0556096252949805	-0.442100121778571	0.521058241743183	-0.365943195812012	-0.0268079543911508	-0.00464724135392825	-0.496580845360556	0.750774263884197	8.01842993109976e-09	0	409	Aminoglutethimide	+ IR	I06	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	63968.6575342466
1	1	e19	NEGATIVE	DMSO	0.152291345351443	0.172533602016136	-0.448364935600881	-0.471745550022152	-0.428996472531552	0.0359753260026474	0.183145684957109	0.0396510188837509	-0.729848234746436	0.749408510693476	8.72738489970616e-09	0	113	DMSO	+ IR	E19	AstroF-IR-1uM-plate1	1uM	NEG	AstroF-IR-1uM-plate1	58305.3731343284
2	1	f18	SAMPLE	Vorinostat	-0.0832299642481253	-0.189736258186372	-0.86929298565541	-1.50044897216381	-0.688892364181432	1.6867326553426	1.35775354759834	1.73798542007737	1.23890440214971	0.74904819491032	8.91365955638419e-09	0	382	Vorinostat	+ IR	F18	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	47511.9423076923
2	1	i11	SAMPLE	Ponatinib	1.09300009863338	0.80751722142954	-1.67076204350753	-0.782069341596113	-1.27272716530447	1.64825507907248	0.136671228171596	1.02806018299373	-0.554672272768967	0.748623226410771	9.14099381322736e-09	0	297	Ponatinib	+ IR	I11	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	34740.6833333333
1	1	h12	SAMPLE	Dasatinib	3.66240876611252	2.2005430259522	-2.06599134000398	-2.54837118065768	-0.662028069138209	1.83862126574256	2.25063252537175	2.23377236081911	-1.58299905933674	0.747169796637335	1.00009544026052e-08	0	97	Dasatinib	+ IR	H12	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	24256.0952380952
3	1	n06	SAMPLE	Anlotinib Dihydrochloride	-0.0247309965478774	-0.624998657272054	-1.47775276914946	1.9610042625877	0.101811826838031	0.583135213453609	1.55954539408039	-0.463220676910215	1.81233791337525	0.746075729643577	1.06952972002464e-08	0	414	Anlotinib Dihydrochloride	+ IR	N06	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	50904.4891304348
4	1	f06	SAMPLE	Lomustine	0.0599822470376474	0.598287194725741	0.0875895582921563	0.185322845740829	-0.406723144761414	-0.846990096685078	-0.349531328852919	-0.0927334325556388	0.207256019820944	0.745780944661754	1.0877387683848e-08	0	614	Lomustine	+ IR	F06	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	59098.9850746269
1	1	k11	SAMPLE	Crizotinib	-0.83618627623501	-0.276926281028291	-1.97639998283586	-1.84186631404786	-0.904301265717488	0.0272753713901483	0.882846703009035	0.777132740009623	-0.222683188686895	0.743829195753489	1.22717697161106e-08	0	87	Crizotinib	+ IR	K11	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	42495.2233009709
4	1	m03	SAMPLE	Erbstatin analog	1.32629916946037	-0.172871104962288	-1.5817330712464	1.86879650705825	-0.779419605054217	-0.46531794172602	1.43141427311266	-0.468295896807328	2.44246586920326	0.74208031293165	1.36651192828046e-08	0	600	Erbstatin analog	+ IR	M03	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	35697.9066666667
4	1	m05	SAMPLE	Ledipasvir	-0.625598978275743	0.350653101040983	0.164263858013565	-0.415388880902521	-0.403820046803979	-0.170316611060514	0.37105111690691	-0.544895484816869	-0.947034651546993	0.741516938599976	1.41303713682505e-08	0	609	Ledipasvir	+ IR	M05	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	61868.3736263736
4	1	i07	SAMPLE	Miriplatin	-0.26418945126492	0.655655142509062	-0.490003045042112	-0.687643566440248	0.762618718166351	0.0882961787282916	0.0710699226237508	0.776139188830256	0.697316777504558	0.740407999983113	1.5114932456286e-08	0	629	Miriplatin	+ IR	I07	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	53085.8461538462
3	1	h06	SAMPLE	Altretamine	-1.25416033356501	0.821087296266859	-0.557313112548379	0.0306409062169308	1.11446062233962	-0.514576862038877	0.596135396715001	-0.0497587557974548	-0.245584287770157	0.740030752712823	1.54237192400505e-08	0	408	Altretamine	+ IR	H06	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	61075.0625
4	1	i17	SAMPLE	Vandetanib	-0.427607757202214	0.326825946109069	-1.089327106844	-0.806771921135109	-0.583170967003765	1.15506809219276	1.06103198301191	0.944251533596317	-0.357623788725491	0.740032586039601	1.54237192400505e-08	0	752	Vandetanib	+ IR	I17	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	42297.6666666667
3	1	h03	NEGATIVE	DMSO	-0.0535501197718623	0.875524941750021	0.095787752525465	-0.277629349487653	0.788651297462688	-0.794290126911751	-1.14360061606305	-0.793896683212476	0.326484317289354	0.739572480334109	1.5843297026539e-08	0	502	DMSO	+ IR	H03	AstroF-IR-3uM-plate1	3uM	NEG	AstroF-IR-3uM-plate1	61042.737704918
4	1	n05	SAMPLE	Lenalidomide	-0.69358791438312	-0.231277170129123	0.353173344920265	-0.641352389049909	0.694121831096872	0.167819722147243	0.259030607079815	-1.51428208681725	0.436591254948357	0.738252999532998	1.71654568085582e-08	0	610	Lenalidomide	+ IR	N05	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	60612.3026315789
4	1	h08	SAMPLE	Nifedipine	-1.00123419930705	0.900364200391153	0.637405056004655	0.335296126895361	-0.0390634622467974	-0.229340547504247	0.0592380343855221	0.707035859138824	-0.27003797949358	0.737226087259508	1.82614253161693e-08	0	640	Nifedipine	+ IR	H08	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	69675.3086419753
1	1	c10	SAMPLE	Carmustine	-0.611737261761754	0.045996346432731	-0.92172550981393	-0.0918755247331218	0.296329971588071	-0.126866309423968	-1.13554592765671	-0.372797995909956	-0.857708052749686	0.733658078718502	2.27109709376198e-08	0	67	Carmustine	+ IR	C10	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	56072.7692307692
1	1	h09	SAMPLE	Calcium Levofolinate	-1.48819998941237	0.12821680045065	-0.282341599157293	0.062503569492432	-0.175882828576968	0.910253660332201	0.790367124525395	0.00250407833592151	-0.0402420584516351	0.733623797734971	2.27226648637396e-08	0	60	Calcium Levofolinate	+ IR	H09	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	63860.9268292683
4	1	g17	SAMPLE	Uracil	-0.538365464893099	0.930436095091481	1.19667244464235	-0.573620415620882	-0.0968281163997509	-0.544870515297131	0.493220838857262	-0.19838407295576	0.0608570281225966	0.733092358165134	2.34381858874753e-08	0	750	Uracil	+ IR	G17	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	70567.8253968254
1	1	k14	SAMPLE	Epirubicin hydrochloride	1.27208951721085	0.305305998564311	-2.23780460341093	-0.262096346949183	-1.55038023574041	0.940680993924234	1.79066863587041	-0.921118729520104	-2.24232551821164	0.730449325874704	2.75055031079294e-08	0	137	Epirubicin hydrochloride	+ IR	K14	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	32833.6428571429
1	1	j09	SAMPLE	Capecitabine	-0.811194774506011	0.222397510300306	0.311194349100364	0.0626651950405849	-0.809320254056011	-0.599497031747018	0.413476074284566	-0.856916686971424	0.653825757707466	0.727159981652561	3.35426126273166e-08	0	62	Capecitabine	+ IR	J09	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	72024.4197530864
2	1	c06	SAMPLE	Lenvatinib	-1.64918795559456	0.343638731241985	0.168531782317252	1.61359435222613	2.6700764949821	0.227798277135939	-1.11256168483071	-1.31634600692903	-0.341772499671136	0.72513425835856	3.78564867974553e-08	0	233	Lenvatinib	+ IR	C06	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	82617.0886075949
3	1	g11	SAMPLE	Cobimetinib	-2.46623789183117	0.700528892651932	1.79017950378381	2.47472431252563	1.69235739754226	1.13867246880815	0.0753986843831837	-1.58164883584141	0.0176595019275341	0.72445500680079	3.93784741043059e-08	0	467	Cobimetinib	+ IR	G11	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	103494.257142857
3	1	l10	SAMPLE	Chloropyramine hydrochloride	0.0763856422061379	0.485327948464418	-1.30587267124043	1.11669025591252	-1.18101832242691	-0.718235207904306	0.423647878515483	0.606308574561083	0.437009952076076	0.722956818244914	4.30290977021454e-08	0	460	Chloropyramine hydrochloride	+ IR	L10	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	45910.1470588235
4	1	l09	SAMPLE	Pacritinib	0.0404797595306263	1.45099678741573	-2.29041718173827	-0.195690513980397	3.69523252248104	4.98086626287698	-0.0332616170047424	2.28697814953045	3.96173710348069	0.722311143473547	4.46615822956156e-08	0	655	Pacritinib	+ IR	L09	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	27841.8636363636
1	1	e09	SAMPLE	Cabozantinib hydrochloride (849217-68-1(free base))	-1.32652760331987	2.51819603235558	0.00358263818327782	-0.0544003947301926	1.46209460996182	-0.300450123670196	-0.00998669903693657	1.97983911704517	-0.514767535263017	0.721653847492439	4.638625077838e-08	0	57	Cabozantinib hydrochloride (849217-68-1(free base))	+ IR	E09	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	70134.9634146341
3	1	j08	SAMPLE	Bortezomib	1.67639440013212	0.194705135689555	-1.44328122871446	-1.02800969496492	0.367237304228389	3.95713738872881	0.790235497973805	1.67186963391518	3.06861993221461	0.720564319516432	4.94387321284375e-08	0	435	Bortezomib	+ IR	J08	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	26752.6666666667
4	1	d19	NEGATIVE	DMSO	-1.0293006268431	2.27809158631998	2.25121214937572	0.188985608492051	0.287745845317371	0.825689895767863	1.16685533169658	1.0524784243165	-0.385592645223295	0.720450702323574	4.96983609761324e-08	0	586	DMSO	+ IR	D19	AstroF-IR-3uM-plate2	3uM	NEG	AstroF-IR-3uM-plate2	82946.3023255814
1	1	k10	SAMPLE	Chloroambucil	-1.05593937880238	0.619562891728579	-0.216096432592439	0.0902831678115329	1.01142910197071	-0.254514130918263	0.308713583966433	-0.0763255673255013	0.181135300555956	0.716643683241947	6.2269040045857e-08	0	75	Chloroambucil	+ IR	K10	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	70201.3529411765
3	1	d04	SAMPLE	BML-281	-0.282693951777189	0.288882166199456	-0.644126727336773	-1.39785027275122	-2.56425762129015	1.23123079166959	1.33703024557528	1.05605927962545	0.875655445310042	0.716529179465625	6.25964843796095e-08	0	434	BML-281	+ IR	D04	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	45281.862745098
4	1	i11	SAMPLE	Ponatinib	0.190298234825034	0.619268754295178	-2.19964048156778	-1.16043704256404	-2.60723013341081	2.84171523273801	1.00944019360499	3.69243349694927	2.7579392240139	0.716019261437121	6.44205735542695e-08	0	675	Ponatinib	+ IR	I11	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	22114.8367346939
2	1	e04	SAMPLE	TYRPHOSTIN-9	-0.915080027527525	-1.07970342368432	-0.856604253492451	0.776637946408536	-2.28759332887272	1.3815625228458	0.569496346267158	0.342869621583109	-0.545312002176589	0.715976136283048	6.44853833572781e-08	0	367	TYRPHOSTIN-9	+ IR	E04	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	55362.7464788732
4	1	n08	SAMPLE	Nintedanib Ethanesulfonate Salt	-0.930728917336897	-0.0808420331603164	-0.328030671976938	1.25147174766234	0.813349394047976	0.372816453235707	1.0865368349016	-1.88045666891515	-0.39117088398416	0.715303559996774	6.70057220191653e-08	0	646	Nintedanib Ethanesulfonate Salt	+ IR	N08	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	62778.9324324324
1	1	j14	SAMPLE	Enzastaurin	0.741623450929999	0.378491216973979	-1.04162629892268	0.0978668107631247	-2.14111908028911	-0.666928232052913	-0.122578878244982	0.0280557694730554	-0.40440693175789	0.713686524251906	7.36207124053436e-08	0	136	Enzastaurin	+ IR	J14	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	49514.6170212766
2	1	g04	SAMPLE	Erbstatin analog	1.05553130586778	2.53555232479618	-1.70326582898468	1.42656102031946	-0.495753286212783	-0.458517849801974	0.266748866050278	-0.0973741188509912	1.21390393428245	0.713533581834821	7.41741360871374e-08	0	219	Erbstatin analog	+ IR	G04	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	43404.3483146067
4	1	k06	SAMPLE	Masitinib	-0.380428941010425	1.16128400519633	-1.13920838819878	-0.837686417195538	-1.0036705572409	0.759138793154325	-2.56566942231278	0.962172243340963	0.563925611659854	0.711058383811621	8.56901488103378e-08	0	619	Masitinib	+ IR	K06	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	41907.9333333333
4	1	h05	SAMPLE	Lapatinib Ditosylate	0.068419490431829	0.752320917458811	-0.577551585895044	-1.71035609409427	-0.0703421770407869	-0.324106378135203	1.01690172232954	-0.342691730403668	-0.00429897257791996	0.709574259175278	9.3347026038847e-08	0	606	Lapatinib Ditosylate	+ IR	H05	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	45038.4246575342
1	1	e03	NEGATIVE	DMSO	0.622695934949247	1.52188405037331	0.304429687543017	0.0882308724518005	0.682323752184919	-0.645345126878947	-0.699120498056755	0.0958086902472499	-0.245978624495174	0.708863253839489	9.71675374215356e-08	0	112	DMSO	+ IR	E03	AstroF-IR-1uM-plate1	1uM	NEG	AstroF-IR-1uM-plate1	70315.3783783784
3	1	h07	SAMPLE	Artesunate	-0.826826986940682	-0.644120402305154	0.0654387587076522	-0.564269652794573	-0.186255516557563	-0.51731372847469	0.235399015898408	-2.01135203030133	1.4545766261954	0.706024093128263	1.14508881225101e-07	0	420	Artesunate	+ IR	H07	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	60637.2702702703
4	1	h03	NEGATIVE	DMSO	-0.22578026256346	0.27096955845672	0.625261723982486	-0.873397308738393	0.0299905329341387	-0.662027318917398	0.192346146105172	-1.25417250871856	0.671800547417399	0.704161645337171	1.27402655434135e-07	0	593	DMSO	+ IR	H03	AstroF-IR-3uM-plate2	3uM	NEG	AstroF-IR-3uM-plate2	62943.7272727273
1	1	c12	SAMPLE	Cytarabine	0.354524494059456	0.59187647352008	-0.235132210007412	-0.926551388901212	0.104289056853916	-0.361277522027904	-0.0229568721311491	0.1223519026998	-0.339416726732414	0.700988172345513	1.52831944969888e-07	0	91	Cytarabine	+ IR	C12	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	60903.34375
1	1	e10	SAMPLE	Cediranib	-1.27086769150004	1.39911825413992	0.438595693344406	0.950618510001942	1.12839398287505	0.789496116512492	-0.850098377104912	0.104192529958325	-0.083523884050609	0.695266747514042	2.11831290768046e-07	0	69	Cediranib	+ IR	E10	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	79354.4878048781
1	1	j16	SAMPLE	Gabapentin	-0.114225094529068	1.0470672055047	-0.10055411941237	-0.155994669025534	-0.177521184252651	-0.29112189594719	0.342843288079013	0.943646890769196	-0.289514392756399	0.691560299803572	2.61061561182568e-07	0	162	Gabapentin	+ IR	J16	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	66685.7
2	1	g16	SAMPLE	Torezolid	-0.330534670430269	1.4939101774572	-0.11216330029673	-0.235080018699224	-0.758211260025768	0.246337626907058	0.900182068411796	0.114963922433942	0.878701161100866	0.690714868616057	2.73424630007673e-07	0	358	Torezolid	+ IR	G16	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	58664.2692307692
1	1	g11	SAMPLE	Cobimetinib	-5.09634831508724	2.14916883214409	0.366711861038329	2.0600325876214	2.40755703887637	2.89487415179669	-0.523570246865301	-2.87391096031264	-1.21815114227746	0.690039977736368	2.83609633618483e-07	0	83	Cobimetinib	+ IR	G11	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	107088.198019802
